"PRICES-1","P-1","","ARPINO (Giuseppe Cesari d'Arpino, 1568-1640)","1585-91","1585 |e 1591","Arpino","Cesari, G.","CESARI, GIUSEPPE (CAVALIER D'ARPINO)","Italian","","Crucifixion with the Virgin and St. John; Crowning of the Virgin, Apostles at the Tomb","75 scudi for each of two frescoes","75      ","368 x 214 cm each","Fresco","Wall","3","","","Sacred","","Rome, S. Atanasio dei Greci","Santori, Giulio Antonio, Cardinal","Rome, S. Atanasio dei Greci","Röttgen, Herwarth: Il Cavalier Giuseppe Cesari D'Arpino, Rome: Ugo Bozzi, 2002, cat. 20-21","","",""
"PRICES-309","P-302","","SPADARINO (Giovanni Antonio Galli 1585-1652)","1620","1620","Spadarino","Galli, Giov.Ant.","GALLI, GIOVANNI ANTONIO (LO SPADARINO)","Italian","","","200 scudi","200 ","","Oil","Altarpiece","","","","Sacred","","Florence, S. Felicita, Guicciardini chapel","Guicciardini, Piero","","Corti, Gino: ""Il 'Registro de' mandati' dell'ambasciatore granducale Piero Guicciardini e la committenza artistica fiorentina a Roma nel secondo decennio del Seicento,"" Paragone, no. 473, XL, 1989, pp. 131-32, nos. 53, 56","Spadarino was paid another 20 scudi ""per fatiche durate in ritoccare una di esse tavole fatta da lui""","",""
"PRICES-310","P-303","","SPADARINO","1621","1621","Spadarino","Galli, Giov.Ant.","GALLI, GIOVANNI ANTONIO (LO SPADARINO)","Italian","","Pope Gregory XV","10 scudi","10 ","","Oil","Easel","","","","Portrait","","Rome, Orsini collection","Orsini, Paolo Giordano II","","Benocci, Carla: Paolo Giordano II Orsini nei ritratti di Bernini, Boselli, Leoni e Kornmann, Rome: De Luca, 2006, p. 15","Cited as ""per un quadro del ritratto del papa""","",""
"PRICES-311","P-304","","SPADARINO","1629-32","1629 |e 1632","Spadarino","Galli, Giov.Ant.","GALLI, GIOVANNI ANTONIO (LO SPADARINO)","Italian","","Sts. Valeria and Martial","300 scudi","300 ","320 x 186 cm","Oil","Altarpiece","2 1/2","","","Sacred","","Vatican, St. Peter's","Vatican, St. Peter's","Vatican, St. Peter's, Sacristy","Rice, Louise: The Altars and Altarpieces of New St. Peter's, Cambridge: Cambridge University Press, 1997, cat. 15","","",""
"PRICES-312","P-933","","CASELL (CASELLA, CASELLI), JACQUES (MASTRO GIACOMO) Italian","","","Mastro Giacomo","Casell, Jac.","CASELL, JACQUES","Flemish","","Flagellation of Christ","17 scudi","17","","Oil on panel","Easel","3","","","Sacred","","Rome, Sacchetti collection","Sacchetti, Marcello","","Michel, Olivier: Une proposition pour Mastro Giacomo: Jacques Casell (Marchiennes, vers 1585-Rome, 1643), in Simon Vouet en Italie, ed. O. Bonfait and H. Rousteau-Chambon, Rennes, 2011, p. 241, doc. 2","Cited as Nostro Signore alla Colonna fra due Farisei, framed","",""
"PRICES-313","P-305","","STOM [STOMER] Matthias (ca. 1600-1652 or later)","S. 1646-49","1646 |e 1649","Matthias Stom","Stom, M.","STOM, MATTHIAS","Dutch","","Cato Committing Suicide","S. 47.6 scudi [onze 20]","47","129 x 155 cm [palmi 5 e 6]","Oil","Easel","4","","","History","","Messina (?)","Ruffo, Antonio, Messina (?)","","De Gennaro, Rosanna: Per il collezionismo del Seicento in Sicilia. L'inventario di Antonio Ruffo Principe della Scaletta, Pisa: Scuola Normale Superiore, 2003, p. 69, no. 319","Described as a torchlight scene, it was bought in Palermo for Antonio Ruffo; the frame cost an additional 4 onze","",""
"PRICES-314","P-306","","STOM","S. 1646-49","1646 |e 1649","Matthias Stom","Stom, M.","STOM, MATTHIAS","Dutch","","St. Peter, Maidservant, Soldier","S. 35.7 scudi [15 onze]","35","103 x 129 cm [palmi 4 e 5]","Oil","Easel","3 half-lengths","","","Sacred","","Messina (?)","Ruffo, Antonio, Messina (?)","","De Gennaro, Rosanna: Per il collezionismo del Seicento in Sicilia. L'inventario di Antonio Ruffo Principe della Scaletta, Pisa: Scuola Normale Superiore, 2003, p. 69, no. 319","Described as a torchlight scene, framed","",""
"PRICES-315","P-307","","VALENTIN DE BOULOGNE (1591-1632)","1627","1627","Valentin de Boulogne","Valentin de Boulogne","VALENTIN DE BOULOGNE","French","","David","15 scudi","15 ","139 x 103 cm","Oil","Easel","1","","","Sacred","","Rome, Barberini collection","Barberini, Francesco, Cardinal","","Lavin, Marilyn Aronberg: Sevententh-Century Barberini Documents and Inventories of Art, New York: New York University Press, 1975, p. 42, doc. 342; Mojana, Marina: Valentin de Boulogne, Milan: Eikonos, 1989, cat. 38","Apparently a pendant to Valentin's later Samson","",""
"PRICES-316","P-308","","VALENTIN","1627","1627","Valentin de Boulogne","Valentin de Boulogne","VALENTIN DE BOULOGNE","French","","St. Jerome","15 scudi","15 ","","Oil","Easel","1","","","Sacred","","Rome, Filomarino collection","Filomarino, Ascanio, Cardinal","","Lorizzo, Loredana: ""Cardinal Ascanio Filomarino's Purchases of Works of Art in Rome: Poussin, Caravaggio, Vouet and Valentin,"" The Burlington Magazine, CXLIII, 2001, p. 411","","",""
"PRICES-317","P-309","","VALENTIN","1628","1628","Valentin de Boulogne","Valentin de Boulogne","VALENTIN DE BOULOGNE","French","","Portrait of Card. Francesco Barberini","20 scudi","20 ","","Oil","Easel","1","","","Portrait","","Rome, Barberini collection","Barberini, Francesco, Cardinal","","Lavin, Marilyn Aronberg: Sevententh-Century Barberini Documents and Inventories of Art, New York: New York University Press, 1975, p. 43, doc. 343","","",""
"PRICES-318","P-310","","VALENTIN","1628-29","1628 |e 1629","Valentin de Boulogne","Valentin de Boulogne","VALENTIN DE BOULOGNE","French","","Allegory of Italy","113 scudi","113 ","333 x 245 cm","Oil","","4","","","Allegory","","Rome, Barberini collection","Barberini, Francesco, Cardinal","Rome, Villa Lante","Lavin, Marilyn Aronberg: Sevententh-Century Barberini Documents and Inventories of Art, New York: New York University Press, 1975, p. 43, docs. 343-44; Mojana, Marina: Valentin de Boulogne, Milan: Eikonos, 1989, cat. 49","Another 8.5 scudi were spent on the canvas","",""
"PRICES-319","P-311","","VALENTIN","1629-30","1629 |e 1630","Valentin de Boulogne","Valentin de Boulogne","VALENTIN DE BOULOGNE","French","","Martyrdom Sts. Processus and Martinian","350 scudi","350 ","320 x 186 cm","Oil","Altarpiece","5-10","","","Sacred","","Vatican, St. Peter's","Vatican, St. Peter's","Vatican, Pinacoteca","Mojana, Marina: Valentin de Boulogne, Milan: Eikonos, 1989, cat. 50; Rice, Louise: The Altars and Altarpieces of New St. Peter's, Cambridge: Cambridge University Press, 1997, cat. 11","","",""
"PRICES-320","P-312","","VALENTIN","1631","1631","Valentin de Boulogne","Valentin de Boulogne","VALENTIN DE BOULOGNE","French","","Samson","25 scudi","25 ","135 x 103 cm","Oil","Easel","3-4","","","Sacred","","Rome, Barberini collection","Barberini, Antonio, Cardinal","Cleveland Museum of Art","Lavin, Marilyn Aronberg: Sevententh-Century Barberini Documents and Inventories of Art, New York: New York University Press, 1975, p. 43, doc. 345; Mojana, Marina: Valentin de Boulogne, Milan: Eikonos, 1989, cat. 56","Painted as a pendant to his David of 1627, Valentin was given another 5 scudi for ""la Tela, e colori""","",""
"PRICES-321","P-313","","VALENTIN","1631","1631","Valentin de Boulogne","Valentin de Boulogne","VALENTIN DE BOULOGNE","French","","Gypsy, Soldier, Women","80 scudi","80 ","190 x 265 (?) cm","Oil","Easel","5-10","","","Genre","","Rome, Valguanera collection","Valguarnera, Fabrizio","Vienna, Liechtenstein Museum","Mojana, Marina: Valentin de Boulogne, Milan: Eikonos, 1989, cat. 64","Valentin asked for 100 scudi but settled for 80 (Valguarnera cited the price as 100 scudi in his testimony); identification with the painting in Vienna is not certain","",""
"PRICES-322","P-314","","VALENTIN","1632","1632","Valentin de Boulogne","Valentin de Boulogne","VALENTIN DE BOULOGNE","French","","Portrait of Scipione Filomarino","10 scudi","10 ","","Oil","Easel","1?","","","Portrait","","Rome, Filomarino collection","Filomarino, Ascanio, Cardinal","","Lorizzo, Loredana: ""Cardinal Ascanio Filomarino's Purchases of Works of Art in Rome: Poussin, Caravaggio, Vouet and Valentin,"" The Burlington Magazine, CXLIII, 2001, p. 411","","",""
"PRICES-323","P-315","","VOUET Simon (1590-1649)","1618","1618","Simon Vouet","Vouet, S.","VOUET, SIMON","French","","","6 scudi","6 ","small [quadretto]","Oil on copper","Easel","","","","","","Rome, Orsini collection","Orsini, Paolo Giordano II","","Benocci, Carla: Paolo Giordano II Orsini nei ritratti di Bernini, Boselli, Leoni e Kornmann, Rome: De Luca, 2006, p. 14","The payment was to ""Simone Vette francese per un quadretto in rame de Sua Signoria Illustrissima""","",""
"PRICES-324","P-316","","VOUET","1623","1623","Simon Vouet","Vouet, S.","VOUET, SIMON","French","","Apostles; Christ; Mary and St. John","250 scudi for 15 paintings","250","","Oil","Easel","","","","Sacred","","Naples, Filomarino collection","Filomarino, Ascanio, Cardinal","","Lorizzo, Loredana: ""Cardinal Ascanio Filomarino's Purchases of Works of Art in Rome: Poussin, Caravaggio, Vouet and Valentin,"" The Burlington Magazine, CXLIII, 2001, p. 411","Bought by Card. Ascanio on behalf of his cousin Marcantonio Filomarino, Principe della Rocca; two octagonal paintings in the Philadelphia Museum of Art might belong to the series","",""
"PRICES-325","P-317","","VOUET","1623","1623","Simon Vouet","Vouet, S.","VOUET, SIMON","French","","Pope Urban VIII; Cardinal Barberini","35 scudi for 2 paintings","35","","Oil","Easel","","","","Portrait","","Rome, Orsini collection","Orsini, Paolo Giordano II","","Benocci, Carla: Paolo Giordano II Orsini nei ritratti di Bernini, Boselli, Leoni e Kornmann, Rome: De Luca, 2006, p. 20","The payment was to ""Simone Bouett pittore franzese"" for ""due ritratti... con l'effige di Nostro Signore e dell'illustrissimo signor cardinale Barberino""","",""
"PRICES-326","P-318","","VOUET","1624","1624","Simon Vouet","Vouet, S.","VOUET, SIMON","French","","God the Father, Life of the Virgin, Angels (vault); Evangelists (pendentives); Investiture of St. Francis, Temptation of St. Francis (laterals)","500 scudi + 50 scudi bonus?","500","185 x 252 cm (lateral canvases)","Fresco; oil","Chapel vault, pendentives, chapel laterals","Crowd","","","Sacred","","Rome, S. Lorenzo in Lucina, Alaleone chapel","Alaleone, Paolo","Rome, S. Lorenzo in Lucina, Alaleone chapel","Thuillier, Jacques: Vouet (exh. cat., Galeries nationales du Grand Palais, Paris), Paris: Réunion des musées nationaux, 1990, pp. 212-14","The 50 scudi bonus was promised if the results were to Paolo Alaleone's satisfaction","",""
"PRICES-327","P-319","","VOUET","1625-26","1625 |e 1626","Simon Vouet","Vouet, S.","VOUET, SIMON","French","","The Cross Flanked by Saints and Angels and God the Father","800 scudi","800 ","ca. 720 x 420 cm","Oil","Altarpiece","Crowd","","","Sacred","","Vatican, St. Peter's","Vatican, St. Peter's","","Rice, Louise: The Altars and Altarpieces of New St. Peter's, Cambridge: Cambridge University Press, 1997, cat. 8","Vouet's request for additional payment because he had designed two compositions was denied","",""
"PRICES-328","P-320","","VOUET","1627","1627","Simon Vouet","Vouet, S.","VOUET, SIMON","French","","Angels","120 scudi for 12 paintings","120","102 x 78 cm","Oil on stucco","Easel","1-2","","","Sacred","","Rome, Filomarino collection","Filomarino, Ascanio, Cardinal","Naples, Museo nazionale di Capodimonte (2 paintings); private collection (1 painting)","Lorizzo, Loredana: ""Cardinal Ascanio Filomarino's Purchases of Works of Art in Rome: Poussin, Caravaggio, Vouet and Valentin,"" The Burlington Magazine, CXLIII, 2001, p. 411","Perhaps two more Angels in the Minneapolis Institute of Arts are part of the series though by a collaborator of Vouet's","",""
"PRICES-329","P-321","","CORTONA (Pietro Berrettini 1596-1669)","1623","1623","Pietro da Cortona","Pietro da Cortona","PIETRO DA CORTONA","Italian","","Resurrection","35 scudi","35 ","203 x 131 cm","Oil","Easel","5","","","Sacred","","Rome (Paliano), Colonna collection","Colonna, Filippo I","Rome, Galleria Colonna","Pietro da Cortona, 1597-1669 (exh. cat., Palazzo Venezia, Rome), ed. Anna Lo Bianco, Milan: Electa, 1997, cat. 11","","",""
"PRICES-330","P-322","","CORTONA","1624-26","1624 |e 1626","Pietro da Cortona","Pietro da Cortona","PIETRO DA CORTONA","Italian","","Scenes from the Life of St. Bibiana ; St. Demetria; St. Flaviano","320 scudi for 5 frescoes","320","","Fresco","Wall","5-10 (3), 1 (2)","","","Sacred","","Rome, S. Bibiana","S. Bibiana","Rome, S. Bibiana","Briganti, Giuliano: Pietro da Cortona, Florence: Sansoni, 1962, cat. 12","Agostino Ciampelli was paid 850 scudi for comparable work; Bernini received 600 scudi for his statue of St. Bibiana in the church","",""
"PRICES-331","P-323","","CORTONA","1624-26","1624 |e 1626","Pietro da Cortona","Pietro da Cortona","PIETRO DA CORTONA","Italian","","Adoration of the Shepherds; Christ and Adultress","30 scudi; 40 scudi","30; 40","146 x 227 cm; 132 x 226 cm","Oil","Easel","4","","","Sacred","","Rome, Mattei collection","Mattei, Asdrubale","Rome, Galleria nazionale d arte antica; Detroit, Taubman collection","Pietro da Cortona, 1597-1669 (exh. cat., Palazzo Venezia, Rome), ed. Anna Lo Bianco, Milan: Electa, 1997, cat. 19- 20","The canvases cost 3.1 scudi; it is unclear why more was paid for the Adultress","",""
"PRICES-332","P-324","","CORTONA","1629","1629","Pietro da Cortona","Pietro da Cortona","PIETRO DA CORTONA","Italian","","The Virgin and St. Pier Damiani","100 scudi","100 ","147 x 113 cm [alto palmi 7 largo 5 1/2]","Oil","Altarpiece","3","","","Sacred","","Frascati, Convent of the Camaldolesi","Barberini, Francesco, Cardinal","Toledo Museum of Art","Pietro da Cortona, 1597-1669 (exh. cat., Palazzo Venezia, Rome), ed. Anna Lo Bianco, Milan: Electa, 1997, cat. 34","The painting was never sent to Frascati","",""
"PRICES-333","P-325","","CORTONA","1628-32","1628 |e 1632","Pietro da Cortona","Pietro da Cortona","PIETRO DA CORTONA","Italian","","Trinity","1000 scudi","1000 ","ca. 720 x 420 cm","Oil on stucco","Altarpiece","5-10","","","Sacred","","Vatican, St. Peter's","Vatican, St. Peter's","Vatican, St. Peter's","Rice, Louise: The Altars and Altarpieces of New St. Peter's, Cambridge: Cambridge University Press, 1997, cat. 6","Reni had been promised 1600 scudi for the commission but quit the job","",""
"PRICES-334","P-326","","CORTONA","ca. 1630","1630","Pietro da Cortona","Pietro da Cortona","PIETRO DA CORTONA","Italian","","Rape of the Sabines","200 scudi","200 ","[quadro grande]","Oil","Easel","Crowd","","","History","","Rome, Valguarnera collection","Valguarnera, Fabrizio","","Merz, J.M. Pietro da Cortona und sein Kreis : die Zeichnungen in Düsseldorf, 2005, p. 46; Pietro da Cortona, 1597-1669, 1997, cat. 36","Valguarnera paid 140 scudi in cash plus a diamond worth 60 scudi (see the refs. for discussion of the problematic identification of Valguarnera's painting)","",""
"PRICES-335","P-327","","CORTONA","1631","1631","Pietro da Cortona","Pietro da Cortona","PIETRO DA CORTONA","Italian","","","3 scudi","3 ","","Drawing","Textile design","","","","","","Rome, Barberini collection","Barberini, Francesco, Cardinal","","Barberini, Urbano: ""Pietro da Cortona e l'Arazzeria Barberini,"" Bollettino d'arte, XXXV, 1950, p. 44","The payment was for a cartoon for an overdoor tapestry (Cortona designed 22 tapestries for the Barberini arazzeria)","",""
"PRICES-336","P-328","","CORTONA","1631-40","1631 |e 1640","Pietro da Cortona","Pietro da Cortona","PIETRO DA CORTONA","Italian","","Glorification of Urban VIII","ca. 3750 scudi","3750","ca. 24.7 x 14.7 m","Fresco","Ceiling","Crowd","","","Allegory","","Rome, Palazzo Barberini","Barberini, Francesco, Cardinal; Barberini, Taddeo","Rome, Palazzo Barberini","Scott, John Beldon: Images of Nepotism: the Painted Ceilings of Palazzo Barberini, Princeton: Princeton University Press, 1991, pp. 212-15","The payment included ""ogni altra cosa fatta"" in the Barberini palace. Cortona's assistants on the ceiling, Romanelli, Bottalla and Baldini, were paid 10 scudi a month. In addition to the 2000 scudi, Cortona was bought venal offices for 400 and 1810 scudi that yielded 7%; Scott calculates their interest during the period of Cortona's work plus the cash payments to be about 3750 scudi, or 470 per annum for 8 years","",""
"PRICES-337","P-329","","CORTONA","1633","1633","Pietro da Cortona","Pietro da Cortona","PIETRO DA CORTONA","Italian","","Angels with Passion Instruments","250 scudi","250 ","","Fresco","Ceiling","5-10","","","Sacred","","Rome, S. Maria in Vallicella, sacristy","S. Maria in Vallicella","Rome, S. Maria in Vallicella, sacristy","Briganti, Giuliano: Pietro da Cortona, Florence: Sansoni, 1962, cat. 50","Another 30 scudi were paid for gilding the frame","",""
"PRICES-338","P-330","","CORTONA","1635","1635","Pietro da Cortona","Pietro da Cortona","PIETRO DA CORTONA","Italian","","Deposition","150 scudi","150 ","","Fresco","Altarpiece","4","","","Sacred","","Vatican, Palace, appartamento vecchio, chapel","Urban VIII, Pope","Vatican, Palace, appartamento vecchio, chapel","Briganti, Giuliano: Pietro da Cortona, Florence: Sansoni, 1962, cat. 56","","",""
"PRICES-339","P-331","","CORTONA","1637-52/53","1637 |e 1653","Pietro da Cortona","Pietro da Cortona","PIETRO DA CORTONA","Italian","","Martyrdom  of St. Lawrence","400 scudi","400 ","320 x 210 cm","Oil","Altarpiece","5-10","","","Sacred","","Florence, SS. Michele e Gaetano","Franceschi, Francesco","Florence, SS. Michele e Gaetano","Pietro da Cortona, 1597-1669 (exh. cat., Palazzo Venezia, Rome), ed. Anna Lo Bianco, Milan: Electa, 1997, cat. 53","The work was to be done in 18 months, with a small copy by a student included in the price; Baldinucci says Cortona was paid a 200 scudi bonus","",""
"PRICES-340","P-332","","CORTONA","1638","1638","Pietro da Cortona","Pietro da Cortona","PIETRO DA CORTONA","Italian","","Ecstasy of St. Alessio","100 scudi","100 ","242 x 176 cm","Oil","Altarpiece","4","","","Sacred","","Naples, Church of the Girolamini","Barberini, Francesco, Cardinal; Barberini, Anna Colonna","Naples, Church of the Girolamini","Pietro da Cortona, 1597-1669 (exh. cat., Palazzo Venezia, Rome), ed. Anna Lo Bianco, Milan: Electa, 1997, cat. 42","","",""
"PRICES-341","P-333","","CORTONA","S.? 1639","1639","Pietro da Cortona","Pietro da Cortona","PIETRO DA CORTONA","Italian","","Christ and Magdalene","S.?80 scudi","80","","Oil on copper","Easel","2?","","","Sacred","","Rome, Barberini collection","Urban VIII, Pope","","Pietro da Cortona, 1597-1669 (exh. cat., Palazzo Venezia, Rome), ed. Anna Lo Bianco, Milan: Electa, 1997, p. 482","","",""
"PRICES-342","P-334","","CORTONA","1640","1640","Pietro da Cortona","Pietro da Cortona","PIETRO DA CORTONA","Italian","","St. Dafrosa (2 paintings)","125 scudi for 2 paintings","125","","Oil","","","","","Sacred","","Rome, Barberini collection","Urban VIII, Pope","","Pietro da Cortona, 1597-1669 (exh. cat., Palazzo Venezia, Rome), ed. Anna Lo Bianco, Milan: Electa, 1997, p. 482","These probably were copies or variants of Cortona's altarpiece of 1626 in S. Bibiana","",""
